ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
10266,1,1,1990,20,20,20,20,20,20,20,20,20,20
10267,1,1,1990,4,8,10,21,17,24,3,16,18,12
10268,1,1,1990,16,29,8,17,17,9,13,18,0,0
10269,1,1,1990,0,0,0,0,0,0,0,0,0,0
10269,2,1,1990,0,0,0,0,0,0,0,0,0,0
10270,1,1,1990,0,0,0,0,0,0,0,0,0,0
10270,2,1,1990,0,0,0,13,0,0,0,0,0,0
10271,1,1,1990,0,0,0,0,0,0,0,21,0,0
10272,1,1,1990,0,0,27,0,0,0,8,0,41,0
10273,1,1,1990,22,22,22,22,22,22,22,22,22,22
10274,1,1,1990,0,0,0,0,0,0,0,0,0,0
10274,2,1,1990,0,0,0,0,0,0,0,0,0,0
10275,1,1,1990,18,18,18,18,18,18,18,18,18,18
10275,2,1,1990,0,18,0,0,0,0,0,0,0,0
10276,1,1,1990,0,0,0,0,0,0,0,0,0,0
10277,1,1,1990,28,28,28,28,28,28,28,28,28,28
10278,0,1,1990,15,15,15,15,15,15,15,15,15,15
10278,1,1,1990,13,13,13,13,13,13,13,13,13,13
10279,1,1,1990,29,29,29,29,29,29,29,29,29,29
10279,2,1,1990,7,7,7,7,7,7,7,7,7,7
10280,0,1,1990,0,0,0,0,0,0,0,0,0,0
10280,1,1,1990,0,0,0,0,0,0,0,0,0,0
10281,1,1,1990,0,0,0,25,20,0,23,14,0,0
10282,1,1,1990,25,25,25,25,25,25,25,25,25,25
10283,1,1,1990,18,0,0,0,0,0,0,0,0,0
10284,1,1,1990,0,0,0,0,0,0,0,0,0,0
10284,2,1,1990,0,0,0,22,0,0,0,0,0,0
10285,1,1,1990,0,0,0,0,0,0,0,0,0,0
10286,1,1,1990,0,0,0,0,0,0,8,0,0,0
10286,2,1,1990,0,0,0,0,0,0,0,0,0,0
10287,1,1,1990,38,38,38,38,38,38,38,38,38,38
10287,2,1,1990,0,0,0,0,0,0,0,0,0,0
10288,1,1,1990,22,22,22,22,22,22,22,22,22,22
10289,1,1,1990,31,14,32,12,11,14,6,28,23,21
10290,1,1,1990,0,0,0,13,0,0,3,0,0,0
10290,2,1,1990,0,0,17,13,0,20,0,0,13,18
10291,1,1,1990,21,21,21,21,21,21,21,21,21,21
10291,2,1,1990,0,0,0,19,0,0,11,0,0,0
10292,1,1,1990,0,0,0,0,0,0,0,0,0,0
10293,1,1,1990,0,0,0,0,0,0,0,0,0,0
10293,2,1,1990,0,0,0,0,0,0,0,0,0,0
10294,0,1,1990,0,0,0,0,0,0,0,0,0,0
10294,1,1,1990,0,0,0,0,0,0,0,0,0,0
10295,1,1,1990,6,6,6,6,6,6,6,6,6,6
10295,2,1,1990,11,0,26,17,30,10,10,0,9,9
10296,1,1,1990,0,6,0,0,0,0,0,0,0,0
10298,0,1,1990,0,0,0,0,0,0,0,0,0,0
10298,1,1,1990,0,0,0,0,0,0,0,0,0,0
10299,1,1,1990,25,0,0,0,0,0,0,0,0,0
10299,2,1,1990,18,18,18,18,18,18,18,18,18,18
10300,1,1,1990,0,0,0,0,0,0,0,0,0,0
10300,2,1,1990,0,0,0,0,0,0,0,0,0,9
10301,0,1,1990,20,20,20,20,20,20,20,20,20,20
10301,1,1,1990,0,0,0,0,0,0,0,0,0,0
10302,1,1,1990,0,0,0,8,0,0,0,0,0,29
10303,1,1,1990,0,0,0,0,0,0,0,0,0,0
10303,2,1,1990,0,0,0,0,0,0,0,0,0,0
10304,1,1,1990,0,0,0,0,0,0,0,0,0,0
10304,2,1,1990,0,0,0,0,0,0,0,0,0,0
10305,1,1,1990,24,35,21,26,0,18,16,4,0,12
10306,1,1,1990,20,20,20,20,20,20,20,20,20,20
10306,2,1,1990,0,0,0,0,0,0,0,0,0,0
10307,1,1,1990,23,0,0,0,9,11,19,11,13,19
10308,1,1,1990,21,22,24,12,13,17,21,25,23,5
10309,0,1,1990,32,0,0,0,0,0,0,0,0,0
10309,1,1,1990,15,15,15,15,15,15,15,15,15,15
10310,1,1,1990,0,0,0,0,0,0,0,0,0,0
10311,1,1,1990,12,33,33,33,14,28,11,25,9,18
10312,1,1,1990,0,0,0,0,0,25,0,0,0,0
10312,2,1,1990,0,0,0,0,0,0,0,0,0,0
10313,1,1,1990,0,0,0,0,0,0,0,0,0,0
10313,2,1,1990,0,0,0,0,0,0,0,0,0,0
10314,1,1,1990,0,10,0,0,15,0,0,0,0,0
10315,1,1,1990,13,17,21,21,22,25,28,12,25,12
10315,2,1,1990,0,0,0,19,0,16,0,0,0,0
10316,1,1,1990,0,0,0,0,0,18,0,0,0,0
10316,2,1,1990,0,0,0,0,0,0,0,0,0,0
10317,0,1,1990,24,18,13,12,33,18,29,11,14,23
10317,1,1,1990,22,22,22,22,22,22,22,22,22,22
10318,1,1,1990,0,0,0,0,0,0,0,0,0,0
10318,2,1,1990,0,0,0,0,0,0,0,0,0,0
10319,1,1,1990,12,15,10,11,7,4,18,14,11,12
10320,1,1,1990,17,17,17,17,17,17,17,17,17,17
10321,1,1,1990,25,25,25,25,25,25,25,25,25,25
10322,1,1,1990,0,0,0,0,19,0,0,0,0,0
10322,2,1,1990,0,0,0,0,0,0,0,0,0,0
10323,1,1,1990,0,0,0,0,0,0,0,0,0,0
10323,2,1,1990,12,0,0,0,12,2,0,24,8,12
10323,3,1,1990,0,0,0,0,0,0,0,0,0,0
10324,1,1,1990,24,24,24,24,24,24,24,24,24,24
10324,2,1,1990,0,0,0,0,0,0,0,0,0,0
10325,1,1,1990,0,0,0,0,0,0,0,0,0,0
10325,2,1,1990,0,0,0,0,0,0,0,0,0,0
10326,1,1,1990,16,16,16,16,16,16,16,16,16,16
10327,1,1,1990,0,0,0,0,0,0,0,0,0,0
10327,2,1,1990,0,0,0,0,0,0,0,0,0,0
10327,3,1,1990,22,22,22,22,22,22,22,22,22,22
10328,1,1,1990,0,0,0,0,0,0,0,0,0,0
10328,2,1,1990,0,0,0,0,0,0,0,0,0,0
10329,0,1,1990,34,0,0,27,0,0,0,0,0,0
10329,1,1,1990,0,0,0,17,0,0,0,0,0,0
10330,0,1,1990,21,10,27,16,15,30,11,18,14,17
10330,1,1,1990,0,0,8,0,0,0,0,0,0,0
10331,1,1,1990,37,0,10,0,22,6,19,25,32,0
10331,2,1,1990,0,0,0,0,0,0,0,0,0,0
10332,1,1,1990,0,0,0,0,0,0,17,0,0,0
10332,2,1,1990,0,0,0,0,0,0,0,0,0,0
10332,3,1,1990,0,0,0,0,0,0,0,0,0,0
10332,4,1,1990,13,0,0,0,0,0,0,7,10,0
10332,5,1,1990,0,4,0,0,0,0,0,0,0,0
10333,1,1,1990,21,18,13,24,14,12,18,24,27,15
10334,1,1,1990,24,24,24,24,24,24,24,24,24,24
10334,2,1,1990,0,0,0,21,0,0,0,0,0,0
10335,1,1,1990,0,0,0,0,0,0,0,0,0,0
10335,2,1,1990,0,0,0,0,0,0,12,0,0,0
10336,1,1,1990,16,16,16,16,16,16,16,16,16,16
10337,1,1,1990,0,0,0,0,0,0,0,0,0,0
10337,2,1,1990,0,0,0,0,0,0,0,0,0,0
10338,1,1,1990,11,20,3,11,6,13,5,21,27,18
10339,1,1,1990,6,6,6,6,6,6,6,6,6,6
10339,2,1,1990,0,0,0,0,0,0,0,0,0,0
10340,1,1,1990,15,27,13,0,11,0,21,22,8,18
10341,0,1,1990,0,0,0,0,28,24,27,16,13,19
10341,1,1,1990,0,0,0,0,0,0,0,0,0,0
10342,0,1,1990,0,0,0,0,0,0,0,0,0,0
10342,1,1,1990,24,0,12,17,13,0,0,18,0,11
10343,1,1,1990,22,22,22,22,22,22,22,22,22,22
10344,1,1,1990,0,0,0,0,0,0,0,0,0,0
10344,2,1,1990,20,18,13,0,24,11,6,23,8,17
10345,1,1,1990,0,0,0,0,0,0,0,0,0,0
10345,2,1,1990,0,0,0,0,0,0,0,0,0,0
10345,3,1,1990,0,0,0,0,0,0,0,0,0,0
10346,1,1,1990,0,0,0,0,0,0,0,0,0,0
10347,1,1,1990,13,22,4,20,9,18,9,17,11,9
10347,2,1,1990,0,0,0,0,0,0,0,0,0,0
10348,1,1,1990,13,13,13,13,13,13,13,13,13,13
10349,1,1,1990,25,25,25,25,25,25,25,25,25,25
10350,1,1,1990,0,25,0,0,0,0,0,0,0,0
10351,1,1,1990,20,20,20,20,20,20,20,20,20,20
10352,1,1,1990,0,0,0,0,0,0,0,0,0,0
10353,1,1,1990,0,0,0,0,0,0,3,0,0,0
10354,1,1,1990,0,0,0,0,0,0,0,0,0,0
10354,2,1,1990,0,0,0,0,0,0,4,0,0,0
10355,1,1,1990,0,0,0,0,0,0,0,0,0,0
10355,2,1,1990,0,0,0,0,0,0,0,0,0,0
10355,3,1,1990,0,0,0,0,0,0,0,0,0,0
10356,1,1,1990,0,0,0,0,0,0,0,0,0,0
10356,2,1,1990,0,0,0,0,0,0,0,0,0,0
10357,1,1,1990,0,0,0,0,0,0,0,0,0,0
10357,2,1,1990,0,0,0,0,0,0,0,0,0,0
10357,3,1,1990,9,9,9,9,9,9,9,9,9,9
10358,1,1,1990,27,24,11,8,22,12,19,11,0,17
10358,2,1,1990,0,0,0,0,0,0,0,0,0,0
10359,1,1,1990,0,0,0,0,0,0,0,0,0,0
10360,1,1,1990,28,28,28,28,28,28,28,28,28,28
10361,1,1,1990,0,0,0,0,0,0,0,16,0,0
10361,2,1,1990,14,6,22,13,0,3,12,0,0,13
10362,1,1,1990,0,0,0,0,0,0,0,0,0,0
10362,2,1,1990,0,0,0,22,0,0,0,0,0,0
10363,1,1,1990,18,0,0,0,0,0,0,0,0,0
10363,2,1,1990,0,0,0,0,0,0,0,0,0,0
10364,1,1,1990,0,0,0,0,0,0,0,0,0,0
10364,2,1,1990,0,0,0,0,29,0,0,0,0,0
10365,1,1,1990,16,16,16,16,16,16,16,16,16,16
10366,0,1,1990,0,0,0,0,0,0,0,0,0,0
10366,1,1,1990,0,0,0,0,0,0,0,0,0,0
10367,1,1,1990,18,18,18,18,18,18,18,18,18,18
10367,2,1,1990,0,0,0,0,0,0,0,0,0,0
10368,1,1,1990,27,25,14,15,24,14,26,15,21,13
10369,1,1,1990,23,20,25,15,26,13,28,24,15,20
10370,1,1,1990,16,16,16,16,16,16,16,16,16,16
10371,1,1,1990,15,15,15,15,15,15,15,15,15,15
10372,1,1,1990,0,0,0,0,0,0,0,0,0,0
10372,2,1,1990,0,0,0,0,0,0,0,0,0,0
10373,1,1,1990,0,0,14,0,0,0,0,8,0,0
10373,2,1,1990,0,0,0,0,0,0,0,0,0,0
10374,1,1,1990,0,0,0,0,0,0,0,0,0,0
10374,2,1,1990,0,0,0,0,0,11,0,0,16,0
10375,1,1,1990,24,24,24,24,24,24,24,24,24,24
10376,1,1,1990,26,26,26,26,26,26,26,26,26,26
10377,1,1,1990,10,10,10,10,10,10,10,10,10,10
10378,0,1,1990,0,0,0,43,0,16,12,0,8,31
10378,1,1,1990,0,0,0,0,0,0,0,0,0,0
10379,1,1,1990,25,16,10,11,12,21,23,21,12,15
10380,1,1,1990,25,25,25,25,25,25,25,25,25,25
10381,1,1,1990,13,13,13,13,13,13,13,13,13,13
10382,1,1,1990,30,0,26,6,27,0,5,36,22,21
10383,1,1,1990,22,22,22,22,22,22,22,22,22,22
10384,1,1,1990,17,12,21,10,25,19,15,15,18,18
10384,2,1,1990,0,0,0,0,11,0,0,0,0,0
10385,1,1,1990,0,0,0,0,0,0,0,0,0,0
10385,2,1,1990,18,18,18,18,18,18,18,18,18,18
10386,1,1,1990,0,0,0,0,0,0,0,0,0,0
10386,2,1,1990,0,0,0,0,0,0,0,0,0,0
10387,1,1,1990,0,0,0,0,0,0,20,0,0,11
10387,2,1,1990,0,0,0,0,0,0,0,0,0,0
10388,1,1,1990,0,0,0,0,0,0,0,0,0,0
10388,2,1,1990,6,0,8,7,17,20,11,13,12,0
10389,1,1,1990,19,4,7,18,25,18,18,23,28,11
10390,1,1,1990,20,20,20,20,20,20,20,20,20,20
10391,1,1,1990,0,0,0,0,0,0,0,10,0,0
10392,1,1,1990,0,0,0,0,0,0,0,0,0,19
10392,2,1,1990,0,0,0,0,0,0,0,0,0,0
10393,1,1,1990,8,31,10,9,8,8,17,10,20,11
10394,1,1,1990,0,0,0,0,0,0,0,0,0,0
10394,2,1,1990,0,0,0,0,0,0,0,18,0,19
10394,3,1,1990,0,0,0,0,0,0,0,0,0,0
10395,1,1,1990,0,0,0,0,0,0,0,0,0,0
10395,2,1,1990,0,0,0,0,0,0,0,0,0,0
10396,1,1,1990,0,0,0,0,0,0,0,0,0,0
10396,2,1,1990,0,33,0,12,0,0,0,0,0,0
10397,1,1,1990,23,23,23,23,23,23,23,23,23,23
10398,1,1,1990,18,17,24,29,17,39,26,34,26,25
10399,1,1,1990,31,33,10,10,16,53,12,13,13,17
10401,0,1,1990,8,17,33,21,42,19,20,10,22,41
10401,1,1,1990,0,0,0,0,0,0,0,0,0,0
10402,1,1,1990,13,9,16,9,12,23,31,32,14,0
10403,1,1,1990,20,36,12,14,15,2,0,21,22,26
10403,2,1,1990,0,0,0,0,0,0,0,0,0,0
10404,1,1,1990,3,3,3,3,3,3,3,3,3,3
10405,1,1,1990,14,14,14,14,14,14,14,14,14,14
10406,1,1,1990,0,0,0,0,0,0,0,0,10,0
10406,2,1,1990,0,0,0,0,0,0,0,0,0,0
10407,1,1,1990,0,0,0,0,0,0,0,0,0,0
10407,2,1,1990,0,0,0,0,0,0,0,0,0,0
10408,1,1,1990,23,23,23,23,23,23,23,23,23,23
10409,0,1,1990,0,0,0,0,0,0,0,0,0,0
10409,1,1,1990,0,0,0,0,0,0,0,0,0,0
10410,1,1,1990,0,0,0,0,0,0,0,0,0,0
10410,2,1,1990,0,0,0,0,0,0,0,0,0,0
10411,1,1,1990,0,0,0,0,0,0,0,0,0,0
10411,2,1,1990,0,0,0,0,0,0,0,0,0,0
10411,3,1,1990,0,0,0,0,0,0,3,0,0,0
10412,1,1,1990,25,32,25,19,17,21,12,16,24,0
10413,1,1,1990,0,0,0,0,0,0,0,0,0,0
10414,1,1,1990,9,9,9,9,9,9,9,9,9,9
10416,0,1,1990,0,0,0,0,0,0,0,0,0,0
10416,1,1,1990,0,0,0,0,0,0,0,0,0,0
10417,1,1,1990,0,0,38,0,0,0,28,0,20,9
10418,1,1,1990,10,0,0,15,0,21,0,0,21,0
10419,1,1,1990,0,14,0,21,18,24,12,0,22,9
10420,1,1,1990,12,12,12,12,12,12,12,12,12,12
10421,1,1,1990,10,12,11,25,12,15,12,20,30,0
10422,1,1,1990,22,22,22,22,22,22,22,22,22,22
10423,1,1,1990,10,8,13,0,7,16,13,8,8,13
10423,2,1,1990,0,0,0,0,0,0,0,0,0,0
10424,0,1,1990,17,0,0,13,22,18,12,0,26,27
10424,1,1,1990,0,17,0,0,10,0,0,14,0,0
10425,1,1,1990,15,15,15,15,15,15,15,15,15,15
10426,1,1,1990,0,0,0,0,0,0,0,0,0,0
10426,2,1,1990,0,0,0,0,0,0,0,0,0,0
10426,3,1,1990,0,0,0,0,2,0,0,0,0,0
10426,4,1,1990,0,0,0,0,0,0,0,0,0,0
10427,1,1,1990,0,0,0,0,0,0,0,0,0,0
10427,2,1,1990,0,13,0,0,0,0,0,0,0,0
10428,1,1,1990,0,0,0,0,0,0,0,0,0,0
10428,2,1,1990,0,0,0,0,0,0,0,0,0,0
10428,3,1,1990,0,0,0,0,0,0,0,0,0,0
10429,1,1,1990,0,0,0,0,0,0,0,0,0,0
10429,2,1,1990,0,0,0,0,0,0,0,0,0,0
10430,1,1,1990,22,22,22,22,22,22,22,22,22,22
10431,1,1,1990,0,0,0,0,0,0,0,0,0,0
10431,2,1,1990,0,0,0,0,0,0,0,0,0,0
10432,1,1,1990,27,37,27,0,33,18,19,26,32,38
10433,1,1,1990,0,0,0,0,0,0,0,0,0,0
10433,2,1,1990,0,0,0,0,0,0,0,0,0,0
10434,1,1,1990,4,4,4,4,4,4,4,4,4,4
10435,1,1,1990,0,0,0,0,0,0,0,0,0,0
10435,2,1,1990,0,0,0,0,0,0,0,0,0,0
10436,1,1,1990,0,0,0,0,0,0,0,0,0,0
10436,2,1,1990,0,0,0,0,0,0,0,0,0,0
10437,1,1,1990,18,18,18,18,18,18,18,18,18,18
10438,1,1,1990,0,0,0,0,0,0,0,0,0,0
10438,2,1,1990,0,0,0,0,0,0,0,0,0,0
10439,1,1,1990,32,21,26,19,24,13,30,14,18,9
10440,1,1,1990,0,0,0,0,0,0,16,0,0,0
10440,2,1,1990,0,0,0,0,0,0,0,0,0,0
10441,1,1,1990,0,0,0,0,0,0,0,0,0,0
10441,2,1,1990,0,0,0,0,0,0,0,0,0,0
10442,1,1,1990,7,7,7,7,7,7,7,7,7,7
10442,2,1,1990,0,0,0,0,0,0,0,0,0,0
10443,1,1,1990,25,21,37,27,21,26,24,13,6,30
10444,1,1,1990,14,14,14,14,14,14,14,14,14,14
10444,2,1,1990,13,13,13,13,13,13,13,13,13,13
10445,1,1,1990,0,0,0,0,0,0,0,0,0,0
10446,1,1,1990,15,15,15,15,15,15,15,15,15,15
10447,1,1,1990,0,0,0,0,0,6,0,0,0,0
10447,2,1,1990,0,0,0,0,0,0,0,0,0,0
10448,1,1,1990,0,0,0,0,0,13,0,17,0,0
10448,2,1,1990,11,11,11,11,11,11,11,11,11,11
10449,0,1,1990,0,0,0,0,0,0,0,0,0,0
10449,1,1,1990,0,0,0,0,0,0,0,0,0,0
10450,1,1,1990,0,0,0,0,0,0,0,0,0,0
10450,2,1,1990,0,0,0,0,0,0,0,0,0,0
10451,1,1,1990,0,0,0,0,0,0,0,0,0,0
10451,2,1,1990,0,0,0,0,7,0,0,17,0,0
10452,1,1,1990,24,24,24,24,24,24,24,24,24,24
10453,0,1,1990,0,0,0,0,24,0,21,0,0,0
10453,1,1,1990,9,9,9,9,9,9,9,9,9,9
10454,1,1,1990,18,12,23,12,11,0,17,30,28,19
10455,1,1,1990,23,23,23,23,23,23,23,23,23,23
10455,2,1,1990,0,0,0,0,0,0,0,0,0,0
10455,3,1,1990,0,0,0,0,0,0,0,0,0,0
10456,1,1,1990,22,22,22,22,22,22,22,22,22,22
10457,1,1,1990,0,0,0,0,0,0,0,0,0,0
10457,2,1,1990,0,0,0,0,0,0,0,0,0,0
10458,1,1,1990,0,0,0,9,0,0,0,4,0,0
10458,2,1,1990,0,0,0,0,0,0,0,0,0,0
10459,1,1,1990,0,0,0,0,0,0,0,0,0,0
10460,1,1,1990,18,13,19,26,21,22,5,31,18,13
10461,1,1,1990,0,0,0,0,0,0,0,0,0,0
10461,2,1,1990,0,0,0,0,13,0,0,0,0,0
10462,1,1,1990,0,0,7,0,8,0,0,18,0,0
10463,1,1,1990,33,29,26,27,32,15,16,17,24,25
10465,1,1,1990,7,0,0,19,0,10,14,0,0,6
10466,1,1,1990,14,10,27,28,26,17,12,19,23,29
10466,2,1,1990,0,0,0,0,0,0,0,0,0,0
10467,1,1,1990,14,0,0,0,0,0,0,0,0,0
10468,1,1,1990,0,0,0,0,0,0,0,0,0,0
10469,1,1,1990,17,0,0,0,0,0,0,0,0,0
10470,1,1,1990,14,14,14,14,14,14,14,14,14,14
10471,1,1,1990,12,19,11,9,0,13,0,15,23,13
10471,2,1,1990,0,0,0,24,0,0,0,0,0,0
10472,1,1,1990,12,0,8,0,21,11,0,19,7,7
10473,1,1,1990,25,16,27,21,35,11,33,0,25,18
10474,1,1,1990,21,21,21,21,21,21,21,21,21,21
10474,2,1,1990,30,30,30,30,30,30,30,30,30,30
10475,1,1,1990,0,0,0,14,0,0,0,17,0,0
10476,1,1,1990,0,0,0,0,0,0,0,0,0,0
10476,2,1,1990,0,0,0,0,0,0,0,0,0,0
10476,3,1,1990,0,0,0,0,0,0,0,0,0,0
10477,1,1,1990,0,0,0,0,0,0,0,0,0,0
10478,1,1,1990,0,10,10,16,4,36,25,7,23,9
10479,1,1,1990,0,0,0,0,14,0,0,0,0,0
10479,2,1,1990,0,0,0,0,0,0,0,0,0,0
10480,1,1,1990,14,14,14,14,14,14,14,14,14,14
10481,1,1,1990,11,11,11,11,11,11,11,11,11,11
10481,2,1,1990,14,14,14,14,14,14,14,14,14,14
10482,1,1,1990,13,13,13,13,13,13,13,13,13,13
10483,1,1,1990,0,0,0,0,0,0,31,0,0,0
10484,1,1,1990,0,0,0,0,0,0,0,0,0,0
10484,2,1,1990,0,0,0,0,0,0,0,0,0,0
10485,1,1,1990,0,0,0,0,0,0,0,0,0,0
10485,2,1,1990,0,0,0,0,0,0,0,0,0,0
10486,1,1,1990,0,0,0,0,0,0,0,0,0,0
10486,2,1,1990,0,0,0,0,0,0,0,0,0,0
10487,1,1,1990,19,9,0,39,40,11,16,28,0,21
10488,1,1,1990,8,14,17,6,10,11,4,17,6,14
10489,1,1,1990,0,0,0,0,0,0,0,0,0,0
10489,2,1,1990,0,0,0,0,0,0,0,0,0,0
10490,1,1,1990,0,0,0,0,0,0,0,0,0,0
10490,2,1,1990,0,0,0,0,0,0,0,0,0,0
10491,1,1,1990,17,17,17,17,17,17,17,17,17,17
10492,1,1,1990,33,29,15,33,22,33,18,10,9,16
10492,2,1,1990,0,0,0,0,0,0,0,0,0,0
10493,1,1,1990,0,0,0,7,0,0,0,0,0,17
10493,2,1,1990,0,0,0,0,0,0,0,0,0,0
10494,1,1,1990,17,12,0,26,12,24,3,6,11,2
10495,1,1,1990,0,0,0,0,0,0,0,0,0,0
10496,1,1,1990,0,0,0,0,0,0,0,0,0,0
10497,1,1,1990,0,9,0,0,0,0,0,16,0,0
10498,1,1,1990,24,18,15,25,16,26,0,28,0,12
10498,2,1,1990,10,10,10,10,10,10,10,10,10,10
10498,3,1,1990,0,0,0,0,0,0,0,0,0,0
10499,1,1,1990,0,0,29,29,19,0,0,0,0,0
10500,1,1,1990,13,13,13,13,13,13,13,13,13,13
10501,1,1,1990,0,0,0,0,0,0,0,0,0,10
10502,1,1,1990,0,0,0,0,0,0,0,0,0,0
10502,2,1,1990,0,16,0,0,16,14,6,0,7,23
10503,1,1,1990,9,26,4,22,17,5,19,9,21,20
10503,2,1,1990,11,0,0,0,0,0,0,0,0,0
10503,3,1,1990,0,6,0,0,0,0,0,0,0,0
10504,1,1,1990,0,0,0,0,0,0,0,0,0,0
10505,1,1,1990,31,31,31,31,31,31,31,31,31,31
10506,1,1,1990,25,19,4,9,23,11,19,18,12,0
10507,1,1,1990,0,0,0,0,0,0,0,0,0,0
10507,2,1,1990,0,0,0,0,0,0,0,0,0,0
10508,1,1,1990,8,8,8,8,8,8,8,8,8,8
10509,1,1,1990,0,0,0,0,0,0,0,0,0,0
10510,0,1,1990,31,31,31,31,31,31,31,31,31,31
10510,1,1,1990,0,0,0,0,0,0,0,0,0,0
10511,1,1,1990,5,5,5,5,5,5,5,5,5,5
10512,1,1,1990,23,23,23,23,23,23,23,23,23,23
10512,2,1,1990,0,23,0,10,0,0,0,0,0,0
10513,1,1,1990,11,11,11,11,11,11,11,11,11,11
10514,1,1,1990,0,0,0,0,0,0,0,0,0,0
10515,1,1,1990,0,0,0,0,0,0,0,0,0,0
10515,2,1,1990,0,0,0,0,0,0,0,0,0,0
10515,3,1,1990,0,0,0,0,0,0,0,0,0,0
10516,1,1,1990,28,28,28,28,28,28,28,28,28,28
10516,2,1,1990,0,0,0,0,0,0,0,0,0,0
10517,1,1,1990,16,16,16,16,16,16,16,16,16,16
10518,1,1,1990,21,17,19,8,24,17,21,20,19,18
10519,1,1,1990,0,0,0,0,0,0,0,0,0,0
10519,2,1,1990,0,0,0,0,0,0,0,0,0,0
10520,1,1,1990,0,0,0,0,0,0,0,0,0,0
10521,0,1,1990,0,0,0,0,0,0,0,0,0,0
10521,1,1,1990,0,0,0,0,0,0,0,0,0,0
10522,1,1,1990,2,2,2,2,2,2,2,2,2,2
10523,1,1,1990,0,0,0,0,11,0,0,0,0,0
10524,1,1,1990,0,0,19,7,25,0,21,24,18,17
10525,1,1,1990,0,0,0,0,0,0,0,0,0,0
10526,1,1,1990,15,15,15,15,15,15,15,15,15,15
10527,1,1,1990,13,13,13,13,13,13,13,13,13,13
10527,2,1,1990,21,18,35,15,26,28,24,11,13,12
10528,1,1,1990,0,0,0,0,0,0,0,0,0,0
10528,2,1,1990,0,0,0,0,0,0,0,0,0,0
10529,0,1,1990,0,0,0,0,0,0,0,0,0,0
10529,0,2,1990,0,0,0,0,0,0,0,0,0,0
10529,1,1,1990,9,9,9,9,9,9,9,9,9,9
10530,0,1,1990,35,11,18,0,35,35,0,0,0,0
10530,1,1,1990,0,0,0,0,0,0,0,0,9,0
10531,1,1,1990,0,9,0,12,10,14,7,0,0,0
10532,1,1,1990,0,0,0,14,0,0,0,0,0,0
10532,2,1,1990,0,0,0,0,0,0,0,0,0,0
10533,1,1,1990,0,0,0,0,0,0,0,0,0,0
10534,1,1,1990,4,8,16,8,16,0,13,22,0,19
10535,1,1,1990,12,12,12,12,12,12,12,12,12,12
10536,1,1,1990,0,0,0,0,0,0,0,12,0,0
10537,1,1,1990,11,20,0,16,12,12,0,20,26,27
10538,1,1,1990,15,15,15,15,15,15,15,15,15,15
10538,2,1,1990,0,0,0,0,0,0,0,12,0,0
10538,3,1,1990,0,0,0,0,0,0,0,0,0,0
10539,1,1,1990,0,0,0,0,0,0,0,0,0,0
10539,2,1,1990,0,0,0,0,0,11,0,0,0,0
10540,1,1,1990,19,19,19,19,19,19,19,19,19,19
10541,1,1,1990,14,14,14,14,14,14,14,14,14,14
10542,1,1,1990,6,14,14,16,11,6,29,0,11,19
10543,0,1,1990,0,0,0,0,0,0,0,0,0,0
10543,1,1,1990,29,24,4,0,10,8,26,10,14,10
10544,1,1,1990,1,1,1,1,1,1,1,1,1,1
10545,1,1,1990,0,0,0,0,0,0,0,33,0,0
10545,2,1,1990,0,14,0,0,0,0,3,0,0,0
10545,3,1,1990,0,0,0,0,0,0,0,0,0,0
10545,4,1,1990,0,0,0,0,0,0,0,0,0,0
10546,1,1,1990,15,15,15,15,15,15,15,15,15,15
10546,2,1,1990,0,11,10,0,14,12,16,8,4,17
10547,0,1,1990,15,10,13,24,37,31,13,28,5,17
10547,1,1,1990,0,0,0,0,16,0,18,0,16,0
10548,1,1,1990,25,25,25,25,25,25,25,25,25,25
10549,1,1,1990,0,0,0,0,0,0,0,0,0,0
10549,2,1,1990,0,0,0,0,0,22,0,0,0,0
10550,1,1,1990,23,23,23,23,23,23,23,23,23,23
10552,1,1,1990,0,0,0,0,0,0,0,0,0,0
10553,1,1,1990,0,0,0,0,0,0,0,0,0,0
10553,2,1,1990,0,0,0,0,0,0,0,0,0,0
10554,1,1,1990,24,20,10,26,23,29,20,29,21,23
10555,0,1,1990,0,0,0,0,0,0,0,0,0,0
10555,1,1,1990,0,0,0,0,0,0,0,0,0,0
10556,1,1,1990,18,0,15,25,28,0,0,0,0,9
10557,1,1,1990,0,0,0,0,0,0,0,0,0,15
10558,1,1,1990,5,15,0,11,0,0,0,0,0,0
10559,0,1,1990,0,0,0,0,0,0,0,0,0,0
10559,1,1,1990,0,0,0,0,0,0,0,0,0,0
10560,1,1,1990,0,0,0,0,0,0,0,0,0,0
10560,2,1,1990,0,0,0,0,0,0,0,0,0,0
10561,1,1,1990,22,25,21,28,42,7,21,12,15,8
10562,0,1,1990,0,0,0,0,0,0,0,0,0,0
10562,1,1,1990,0,0,0,0,0,0,0,0,30,0
10563,1,1,1990,0,0,0,0,0,0,0,0,0,15
10564,0,1,1990,33,33,33,33,33,33,33,33,33,33
10564,1,1,1990,17,19,0,17,21,23,16,30,17,0
10565,1,1,1990,0,0,0,0,0,0,0,10,0,0
10566,1,1,1990,10,10,0,0,23,3,0,23,7,0
